,acoustic_data,time_to_failure
333539929,1,1.230097
68374996,4,9.429899
581468658,3,1.0645994
176030604,11,3.0159988
560298857,-1,6.564397
122211942,9,4.302796
253484747,4,14.119896
219356188,9,6.8770967
378654754,4,10.5753
35630,7,1.4605968
58993581,-13,11.8674965
578965759,12,1.7146996
20731290,7,7.6252985
552865666,1,8.495496
169056215,6,4.8278975
85889709,4,4.880299
306688918,15,0.29859892
251278744,3,14.692298
465942032,6,7.7554984
73267455,3,8.159497
568111959,23,4.534299
254445633,4,13.869898
100695783,3,1.0349958
493760575,2,0.52889985
106453261,2,8.395997
275262467,4,8.462597
402364597,7,4.4168973
275642765,13,8.363697
261413391,7,12.059998
605240083,8,4.350297
46979543,2,0.8071972
465718188,0,7.8140965
155587553,12,8.326299
122706826,9,4.1740966
178934244,-42,2.2615995
514078772,5,3.8184977
616492095,4,1.4274964
283608865,0,6.294198
48984201,-1,0.28579983
376264202,4,11.196598
87722623,4,4.404697
248477902,7,15.420097
319806571,6,4.7976966
111481714,4,7.089399
51641125,4,13.777397
495051515,3,0.19369906
374853923,7,0.1355996
390021217,6,7.6226997
389399833,8,7.7843986
297634466,3,2.651097
239826817,4,1.5592978
397461801,5,5.6904974
324318987,5,3.625198
96853185,1,2.0329964
437174494,1,6.3989997
510212600,9,4.822897
425952716,4,9.314299
461976943,1,8.785499
122227733,0,4.2985964
542204232,6,11.264
502804632,2,6.7465997
421307430,3,10.520899
297201409,1,2.7638958
331218938,-7,1.8324
621417777,5,0.14749843
242553869,6,0.8505988
428135731,5,8.747198
562403706,-2,6.017497
257481692,2,13.081397
304807667,-3,0.7880957
498529098,3,7.857399
117094538,8,5.631798
217067498,2,0.41179997
194578633,-1,6.2541976
439879642,1,5.6966977
209383213,4,2.4088957
270821303,6,9.615997
622309603,3,11.534499
206950405,4,3.0399
429856129,3,8.300299
32945986,3,4.452398
196092072,23,5.8605
329581289,2,2.2579992
138720034,10,0.0138990795
367103129,9,2.1497965
303118905,6,1.226397
509170016,1,5.0931997
87805534,5,4.383396
246223831,1,16.005299
609375887,2,3.275598
21188737,7,7.5060997
48647130,5,0.37419665
8586199,8,10.779999
492892485,8,0.75449955
430023369,5,8.2567
105200732,2,8.721597
281034935,0,6.9624
187447442,1,0.05059754
436836829,8,6.487297
220093416,7,6.6855965
590145002,10,8.271098
143788103,3,11.391698
555257509,9,7.8741956
587978773,9,8.833898
43082657,6,1.819099
324496589,8,3.5793962
287858687,2,5.1898
241181101,2,1.2070994
37886535,2,3.169297
259302443,-3,12.607999
209838447,6,2.2896996
465901660,2,7.7661977
524839704,7,1.0233967
133509754,7,1.3672993
214173927,7,1.1639974
531272892,4,14.103799
76962694,-1,7.1997967
600033838,1,5.702597
117252643,28,5.590299
9050887,4,10.659797
572066121,6,3.5074973
87283678,-10,4.518498
188791727,6,7.7575965
317517952,14,5.3914
155572587,35,8.330597
159438491,2,7.326198
409975756,2,2.4399965
472125888,8,6.1488996
521780847,1,1.8181958
205064301,3,3.5303977
495282367,5,0.13419744
170552819,3,4.439596
76522216,3,7.313599
577793483,10,2.020096
551772127,7,8.7786
569934270,-3,4.0607996
151061309,1,9.502099
35114047,5,3.8895965
368015219,3,1.9124979
541862882,10,11.353396
108318439,4,7.9118958
299728196,8,2.1073961
95868603,3,2.288398
293040324,2,3.8437998
464533885,5,8.121597
317837450,7,5.3083997
421111114,4,10.571999
448482058,2,3.4623969
18396561,2,8.231698
339326590,0,9.364698
304125092,8,0.9646986
560979195,-2,6.3877964
582036995,1,0.91779596
15271702,3,9.043598
565681801,1,5.166296
557762864,5,7.222997
568627692,3,4.4001994
256064325,5,13.449596
445216821,1,4.3103976
568531603,2,4.425797
330353960,13,2.0578961
54187200,8,13.115599
90673364,3,3.6374998
596204620,8,6.6973963
576592737,0,2.3317966
97180731,3,1.9478965
565739192,2,5.151396
205823573,3,3.3334959
419324177,2,0.010899618
59628506,5,11.702597
195150360,6,6.1051993
585108799,1,0.119796164
230802299,-2,3.903199
566473704,3,4.959899
619470056,-2,0.6538963
227702274,8,4.7086983
320437965,5,4.633896
416649178,2,0.70559996
225157357,4,5.3693995
240428261,4,1.4027985
179423147,2,2.1349978
183729742,-5,1.016696
544203032,7,10.7448
349330211,6,6.766397
617250811,-11,1.2295998
264059820,8,11.372697
560215506,3,6.585698
240418916,8,1.4049999
134535981,3,1.1012968
580274314,4,1.3752975
420312038,6,10.779399
424313646,1,9.739899
391168939,6,7.324699
275702147,8,8.347699
443922966,4,4.646597
165357109,5,5.788698
412038795,7,1.9036981
130247421,8,2.215297
263709623,6,11.463099
317664375,4,5.3541965
390383579,4,7.528998
310124266,9,7.312996
445034615,0,4.3571997
164329954,16,6.055797
189707784,4,7.519298
111606054,6,7.0574975
390794437,4,7.4225965
330822104,-3,1.9355994
553356434,4,8.367896
142504708,6,11.724699
190810032,8,7.2330976
393753593,1,6.653399
220929520,6,6.468496
66655335,8,9.876799
260700658,5,12.245097
568082236,-2,4.5427957
185680907,0,0.50919884
576836431,10,2.267999
489000173,2,1.7662963
196438317,4,5.771097
136476239,10,0.5968982
172165098,1,4.0203977
167322560,5,5.277999
437872292,1,6.218098
541621486,7,11.416196
298560399,5,2.4105966
229592342,4,4.2181964
33700118,12,4.2566977
615912768,2,1.5774984
201242013,6,4.5230985
189436350,0,7.5894995
404931716,3,3.7496986
69920875,0,9.028797
375799811,5,11.3169
496394934,3,8.411799
276638035,5,8.105098
501730188,6,7.0263968
331133974,11,1.8546988
251614059,0,14.605099
546698389,11,10.096799
101455517,2,0.8370981
53024281,0,13.417698
76228239,4,7.390198
345884075,3,7.6612983
120045386,3,4.8656955
63546992,6,10.6842985
527230287,5,0.4019984
338216733,11,0.015097927
24947015,7,6.5303974
81740981,13,5.9580984
606714048,9,3.9671974
436617995,4,6.5436993
418872637,5,0.1289962
459734721,0,0.5395958
502999014,8,6.6965976
462342223,8,8.690798
33447711,8,4.3225956
491061099,13,1.2310956
197611041,5,5.466796
48652143,4,0.37309563
492104015,-1,0.95979726
11349180,2,10.062897
102755547,6,0.49979636
567260079,4,4.755599
246724655,17,15.875498
393631722,12,6.6852975
128141833,9,2.7621973
590730748,3,8.118898
218839128,6,7.0111976
391596009,4,7.2140975
432581271,-1,7.592797
100627872,11,1.0519984
459779753,6,0.5278958
530792671,5,14.2283
372963760,7,0.6271972
302203883,5,1.4636989
486052754,3,2.5312989
65662167,3,10.135297
534724601,0,13.2069
21936882,5,7.3124967
325870027,2,3.2218995
355009174,-2,5.290699
93615039,6,2.8735988
123092851,6,4.0740957
143271326,-1,11.525799
212457586,8,1.6098976
408502489,0,2.8218997
71816787,-1,8.5360985
363682675,2,3.0381968
290410984,12,4.5268993
299713018,1,2.1105993
297360943,6,2.722396
41123260,4,2.328696
431996609,7,7.744896
18696214,3,8.154098
310042601,7,7.3332
132789639,21,1.5544984
478553969,7,4.479498
166935709,4,5.3790965
402866597,10,4.2859993
432230005,6,7.6842957
237144323,4,2.2561975
382181014,5,9.660195
151340600,5,9.429698
604073904,4,4.6524
200363571,3,4.751796
103390945,7,0.3348958
508784476,4,5.1941957
609060682,6,3.357498
438931427,9,5.9425
111580815,1,7.063898
462381836,4,8.680199
469464238,4,6.8404984
454427104,4,1.9173994
617548741,6,1.1529965
519939993,9,2.2958977
627055886,7,10.302396
397060907,7,5.794697
439117676,-1,5.894598
46982867,6,0.80609804
503817975,5,6.483798
487577914,6,2.1354973
107267866,3,8.184298
494557365,9,0.32249746
233335708,3,3.2456968
22776884,2,7.0942965
417670991,7,0.44069785
115551285,3,6.0328965
247220961,3,15.746696
142560351,2,11.7108965
567923434,6,4.583199
89266093,3,4.0034976
291053516,1,4.3599
447931685,-3,3.6048985
195752576,8,5.948799
258168683,2,12.902698
592285150,6,7.715696
493713784,11,0.54169726
32779656,8,4.496096
472024398,4,6.1754985
219701047,4,6.787696
422133459,5,10.306995
506174386,4,5.8719964
67726748,9,9.599096
347637493,8,7.205898
194158614,8,6.3627
619881064,6,0.5464992
597372497,2,6.394196
309505968,9,7.4736958
49465536,6,0.16139752
326445984,7,3.0729966
341195196,8,8.879498
539870094,5,11.870499
527652739,6,0.2923978
3207270,-7,0.63599986
144286355,7,11.261899
11679313,4,9.976698
449575853,5,3.1782966
122492497,-2,4.2293983
432327173,7,7.658697
72620757,2,8.327597
574407955,3,2.8988984
327041086,4,2.9176
511541391,6,4.4771
491257489,13,1.1800958
592212285,5,7.7337995
313108066,4,6.537298
514665270,-4,3.6662967
243121015,0,0.70379674
437084308,5,6.4223995
290501445,-8,4.503499
28347812,3,5.647296
36242833,2,3.5958984
621334451,3,0.16879997
352613980,11,5.9130983
292676863,6,3.9384985
198927775,6,5.1241984
274553610,1,8.646697
470463467,4,6.580899
28565873,8,5.5897994
437758933,11,6.2478967
207438972,8,2.9131987
305100444,2,0.71139807
565218531,1,5.286496
91565547,9,3.406596
42922221,5,1.8605998
6168146,6,11.408796
74443578,11,7.854097
557052398,2,7.4070992
477856298,-2,4.6603994
331185083,1,1.8418967
543228097,3,10.998099
540292832,5,11.760898
604887679,7,4.441797
431930299,1,7.7618966
619196618,8,0.72419965
226918678,6,4.9118996
535904442,2,12.900499
38207475,6,3.0862956
228341268,6,4.5426984
412599064,6,1.757899
113357165,5,6.6020994
532425173,-2,13.804897
253247711,8,14.1805
314750319,2,6.110698
462466857,3,8.6588955
482904855,3,3.3494968
607349591,-1,3.8022966
507825354,5,5.4431963
345684137,7,7.7133975
246618951,5,15.903097
476717434,8,4.9561996
179918133,10,2.0061984
281665593,3,6.7985997
38318902,6,3.056499
237141934,7,2.2571955
434844284,24,7.0043993
134702005,8,1.057599
232537719,18,3.4531958
288851351,7,4.932298
56885913,1,12.414399
29198108,3,5.425998
225491892,11,5.2831964
463303813,6,8.440799
288431093,-1,5.0418963
527277967,6,0.3902955
325077958,12,3.4283967
587723222,9,8.8998995
113985617,7,6.4392977
381138219,1,9.930498
229925258,5,4.1308994
615246468,9,1.7508969
346977509,0,7.3771987
462823941,5,8.565199
61367088,0,11.250399
570307437,-1,3.963999
357817400,9,4.5617967
4176346,7,0.3848972
53293746,6,13.347499
73485616,14,8.103096
540631155,6,11.6726
605134693,2,4.3778954
131685910,4,1.841796
606808694,-3,3.942697
305550558,3,0.59439856
553931939,4,8.217798
559452711,8,6.7835994
428221910,7,8.724898
113438617,2,6.5818954
205009841,3,3.544199
201690076,4,4.4070964
351094570,1,6.307898
281409763,4,6.8655972
391616560,2,7.2087975
415027202,6,1.127
620161798,2,0.47409678
392312833,5,7.027898
55273236,6,12.833598
284607654,-2,6.034599
408512974,6,2.8197973
101047389,1,0.94349647
84394020,-1,5.2686
144101165,4,11.310796
337395677,-1,0.22789997
6637981,2,11.286497
251188227,1,14.715699
604243844,-1,4.6087976
249170459,3,15.240297
365357402,6,2.6029973
191778682,7,6.9819956
505637161,4,6.0113974
463050403,5,8.506698
219041941,2,6.9579997
436487516,12,6.577698
573641883,-5,3.0978985
70787835,6,8.803199
126024980,4,3.3121963
407108214,3,3.184797
536143541,9,12.838798
105321853,-1,8.689698
396702613,4,5.887299
40030476,5,2.6116996
607862106,4,3.669296
493993572,2,0.46929586
120798415,0,4.669896
276972027,8,8.0178995
534556254,-18,13.2515955
624630424,3,10.932297
412566554,2,1.7663988
207629916,-2,2.864296
346643746,2,7.464396
115296690,4,6.0987973
450066855,7,3.0505972
273971487,-7,8.797797
470246340,7,6.637299
259665643,2,12.514296
625684277,7,10.6588955
549452170,4,9.381797
529842208,1,14.4752
110334168,4,7.3872995
24323971,6,6.6920977
574822370,4,2.7914977
272034829,-6,9.301097
600596366,6,5.5558
575871346,7,2.5190973
491113039,41,1.217297
171417580,2,4.2139997
383415242,0,9.338899
236410250,2,2.4465983
50865503,13,13.978498
304528089,6,0.86039686
294645937,5,3.4267998
102158256,4,0.6550956
511833089,2,4.401599
182732162,1,1.2752984
356669603,9,4.8597975
138798994,-1,12.687697
183663120,4,1.0336971
66145896,3,10.009796
583643407,2,0.4995996
30616665,8,5.0578966
482771005,-1,3.3835998
26026179,6,6.2495
602276238,6,5.1194997
383294771,4,9.370796
67561627,5,9.641598
41616616,7,2.1999986
589077473,0,8.548797
586967359,4,9.096697
523021157,3,1.4957967
89645983,44,3.904599
57590104,9,12.2314
362005431,6,3.473399
62654527,-1,10.916298
376795619,6,11.058299
240323273,3,1.4304969
66188151,6,9.998099
562143030,3,6.0855956
461531691,6,0.07249705
339336264,1,9.3625965
386382444,2,8.568597
588615596,2,8.6679
106430126,2,8.402396
228338803,2,4.5437965
302305172,-11,1.4381956
135330411,6,0.89489704
253530727,-3,14.1071
609549653,4,3.2308962
12911276,10,9.656399
83881038,0,5.4026966
146180399,4,10.770297
251088575,3,14.742296
143678597,2,11.420397
276540821,5,8.130696
302606726,-3,1.3593973
495342964,3,0.11819837
160169294,2,7.136796
175311467,3,3.203197
387362251,-2,8.314296
74348718,0,7.8785977
32172935,3,4.6534967
260828753,-2,12.212196
136615402,0,0.5607983
322564561,4,4.0805993
237311645,-37,2.2124982
561787364,-3,6.177099
126841729,4,3.099499
462199979,4,8.727996
481220263,5,3.786798
624142463,9,11.058897
372009419,4,0.87509716
294364699,5,3.5001981
465115009,9,7.9704976
306553389,-25,0.33369932
105758864,5,8.5758
194185145,4,6.356298
370058439,6,1.3815986
562288338,4,6.047298
599661380,6,5.7993965
379272958,7,10.415696
581184782,4,1.1390963
38050784,1,3.1266966
422953920,5,10.093199
190732070,4,7.253298
306665964,-3,0.30499715
195848424,3,5.9242973
462956620,3,8.531198
438344790,0,6.0956964
222404142,5,6.085496
282057791,4,6.6974964
269212006,4,10.034197
291060626,3,4.3587966
183353678,7,1.1134996
24343527,4,6.686799
24682266,5,6.5995955
257781475,7,13.003796
347134733,3,7.3366966
98895495,-15,1.5020981
571247477,3,3.7202966
542945290,6,11.0715
172918495,6,3.824598
32778158,2,4.496098
501372944,7,7.1189976
579086242,5,1.6838977
448067771,2,3.5697975
321752261,6,4.2922964
215284129,1,0.87569726
582504467,7,0.79539984
492450559,9,0.8693991
143253204,0,11.5310955
285289785,0,5.857996
10778514,-3,10.210798
46582729,3,0.91039664
266208054,25,10.814099
7496894,7,11.062999
137728022,6,0.27139995
112741502,1,6.7627964
272242344,5,9.2467985
142859497,4,11.633196
306581126,4,0.32729584
136053385,3,0.7064993
320593566,2,4.5933957
67523424,-1,9.651199
435551873,8,6.821396
359635200,3,4.0893974
600447425,4,5.595097
101044979,4,0.94349915
376488213,5,11.1381
423077809,7,10.061197
377039917,4,10.995497
242467393,7,0.8729993
583902381,12,0.43259856
192578353,10,6.773399
442741845,1,4.9529986
133762494,9,1.302396
487837812,2,2.0673997
423019050,1,10.076099
561161407,-2,6.3398986
71743621,9,8.555298
405033662,24,3.7230992
304042744,6,0.9859991
305706120,-1,0.55399865
500448173,5,7.3594966
315626719,7,5.8829985
615403332,2,1.7104956
241154612,6,1.2144971
230740415,4,3.9191995
287692615,6,5.233398
48664936,2,0.36879957
409835851,7,2.4760973
34421761,11,4.0693965
75878333,6,7.4816957
340070963,4,9.1711
442802817,0,4.9369993
578152519,-2,1.9263976
28542193,5,5.5961986
300454363,3,1.9179994
453349675,7,2.1972995
620361684,9,0.4219977
317357785,7,5.4339957
600211468,-2,5.6558
43379996,2,1.7423962
512327725,11,4.2728
354123886,1,5.5204997
115689748,3,5.9966974
394007624,10,6.5873985
414726880,1,1.2056968
81412316,-2,6.0431995
609437880,18,3.2596974
421683287,0,10.422999
615070364,2,1.7966969
133480087,7,1.3757958
41307345,29,2.2807963
487896564,6,2.0524983
555131268,-2,7.9060993
626707960,-2,10.392896
538194163,2,12.305699
215106771,6,0.9214986
592162728,2,7.7465
426864864,6,9.077
540400121,2,11.733297
190888074,6,7.2127976
258569696,-2,12.798398
368469732,8,1.794398
240708411,17,1.3304968
271830905,8,9.354296
522998628,-1,1.501099
263790862,1,11.4418
342565624,7,8.523099
569980655,8,4.049098
483791278,6,3.1186996
308857771,4,7.6417966
26739715,4,6.064399
541490865,1,11.450195
491370992,-81,1.1502972
426577937,4,9.1515
86951339,5,4.604698
222611935,16,6.031197
363849422,1,2.994598
138631622,6,0.037297208
196460638,0,5.7648
534143057,7,13.358
370500006,8,1.2666994
83543491,0,5.489898
481916536,0,3.605998
43593470,0,1.6870958
172041054,3,4.052299
87589881,4,4.438699
187822137,5,8.008699
323902981,5,3.733696
160864873,0,6.955897
335570940,6,0.7023977
124011590,3,3.8346987
418773373,-1,0.15449725
456394755,5,1.4066976
354694461,8,5.3725986
254917192,3,13.747497
578765317,2,1.7667993
90619777,7,3.6523955
357866302,8,4.5490966
300589877,-2,1.882899
590674436,8,8.133797
105213119,3,8.718396
37990360,6,3.1426954
123853027,9,3.8761976
227943995,5,4.6458983
337059970,1,0.31509978
114593956,7,6.2808
28558335,10,5.591999
35095738,4,3.8937986
228940817,8,4.3872967
67832712,5,9.571397
26135295,4,6.2218966
447788622,7,3.642198
483027105,5,3.3175974
435666833,1,6.7915955
295267888,5,3.2660959
563272242,0,5.791897
382100218,4,9.680399
160063300,5,7.1644955
331417419,-3,1.7812979
259227346,6,12.628196
595276345,0,6.937899
419739371,1,10.928398
289923319,-10,4.6534996
302778248,6,1.3146979
565850600,7,5.121599
19097795,-5,8.049797
87319385,18,4.508899
238271354,7,1.9635967
603005838,7,4.930099
313039382,5,6.555397
513420932,5,3.989796
312238410,1,6.7628994
223044113,3,5.9183993
623984757,3,11.0994
122061439,6,4.3410993
551837831,6,8.761499
620372031,5,0.41879982
615655490,1,1.6444975
388687727,4,7.9694977
438329860,6,6.0988994
11947372,6,9.907496
235124151,3,2.7806983
577959233,1,1.9763985
239427893,7,1.6624995
505624912,7,6.0145974
14652597,9,9.204199
213997217,4,1.2097981
388850112,1,7.9269996
449062810,4,3.3112977
182636777,0,1.2996997
527777475,4,0.26049575
163412293,1,6.2940974
563751908,3,5.6673965
397582064,6,5.6595955
113775570,3,6.493599
457478825,3,1.1247991
620440425,5,0.40179667
102475401,5,0.57209814
611236824,1,2.7925966
491223335,9,1.1885973
405196816,6,3.6806
154673207,3,8.5636
474607643,4,5.5041
541668045,4,11.403399
171308372,7,4.2426987
233432785,2,3.220098
437722190,4,6.2574964
276658613,7,8.099797
42472106,12,1.9775993
196805326,1,5.6753993
259565360,1,12.539898
432298801,4,7.666197
193765612,-28,6.4648995
175776379,5,3.0818992
625598169,6,10.681195
113391798,4,6.5935974
611813033,9,2.642498
297587090,32,2.6627996
118504458,6,5.2656965
582836586,8,0.7091995
570413437,0,3.9362996
458256383,6,0.9225999
464340707,5,8.171598
130923771,-10,2.0396962
457185644,3,1.2013973
166423071,49,5.512097
544635080,3,10.633098
299936981,14,2.0530963
453924738,5,2.048298
589772933,6,8.367897
374351562,7,0.266498
541506211,8,11.445997
126686087,7,3.139899
6763600,3,11.253499
190471238,4,7.3213964
476524353,1,5.0072956
569401340,8,4.1991
65584851,5,10.155496
87681235,10,4.4152975
395582782,8,6.1787963
148551520,7,10.154298
194437947,8,6.290399
404341577,7,3.902899
418703430,3,0.17259759
210865763,1,2.023696
377971247,2,10.752899
450229164,5,3.007999
476946444,1,4.8966
13676010,5,9.458496
604848381,15,4.4512997
381233541,2,9.905997
402968997,4,4.2593994
23217518,-8,6.9793983
468218695,6,7.163999
452907882,9,2.3121989
546215208,6,10.222399
494900727,11,0.23309822
223354439,8,5.838596
301946752,23,1.5306978
527728329,-1,0.27329573
567717240,4,4.637496
27930884,6,5.7548
38584313,3,2.9873
363049346,0,3.2020996
526694243,-10,0.5413978
518824201,2,2.5852997
434728523,7,7.035196
267664662,4,10.436296
205709377,9,3.3623
21071001,5,7.5369987
573475726,1,3.1414967
51176590,5,13.897598
365197892,-4,2.644497
381292037,3,9.891096
135649706,7,0.8118972
265015148,4,11.124796
182728857,10,1.2762976
80088584,1,6.387896
438367551,3,6.0893984
367040690,11,2.1656976
431612430,-2,7.8438993
179717713,4,2.0583982
410936681,4,2.1898985
326585898,1,3.0367959
359210564,2,4.200096
408292300,4,2.8772967
478469046,9,4.5018964
472192923,3,6.131898
440753220,3,5.4700966
374215664,14,0.30159882
359257615,10,4.1872983
378679419,7,10.5689
540309712,9,11.756698
461184813,1,0.16289563
105427021,8,8.662
595466971,1,6.888897
44747037,6,1.3870974
432305459,-1,7.6640983
75615903,5,7.5497956
628055317,3,10.042796
108947469,5,7.7479978
390935092,5,7.3853993
134119759,3,1.2086996
404605769,7,3.8348968
236362058,8,2.4593973
315512380,5,5.9127984
430400214,3,8.158799
128920295,5,2.5599968
598978368,-2,5.9770956
462408398,6,8.673797
127787695,-2,2.8536992
80294046,10,6.3336997
603481622,7,4.8066983
76466432,5,7.3284974
256332486,6,13.379399
273220575,5,8.992498
423013122,9,10.078297
247463969,6,15.682899
442853196,5,4.924298
128080746,7,2.7780967
212524038,7,1.5927966
472747115,6,5.9882965
311437897,-4,6.971397
119448559,8,5.019999
10959642,1,10.163997
566786079,11,4.878998
372316975,2,0.7952968
618220257,12,0.97849685
57202363,-5,12.332499
300389197,11,1.934999
30337880,1,5.1301966
380597328,5,10.070899
437398802,3,6.3414965
304507915,4,0.86569655
388673690,4,7.9726996
185450755,9,0.5687997
188190631,-2,7.9139957
228129241,4,4.597997
497003797,6,8.254296
70883652,5,8.778697
124908514,8,3.6016989
19435634,3,7.9614997
544622145,4,10.636298
475782800,3,5.1997957
100999344,5,0.9551998
577656711,2,2.0551977
212830526,5,1.5129974
431619328,4,7.8427963
521783009,7,1.817098
342298145,12,8.593296
444773186,6,4.425299
495713150,2,0.022396669
603713817,3,4.7460995
88537911,5,4.192897
298367937,4,2.4606967
289150963,4,4.8545976
517476015,6,2.936396
283631302,15,6.2888956
358739461,4,4.322496
122233243,3,4.2963996
457551519,-1,1.1066958
177927806,2,2.523298
402077778,9,4.4912977
533927200,4,13.414398
236679706,1,2.3763993
464409189,5,8.1535
102663898,14,0.523198
421144426,6,10.563397
140468924,8,12.253499
369979858,2,1.4017994
623582066,4,11.204697
37752433,7,3.204396
563705764,9,5.6790977
496652541,3,8.3447
458246446,0,0.92579734
283385046,5,6.3526964
614138665,-1,2.038199
331780923,5,1.686599
146905851,9,10.581997
328147447,4,2.6303995
446382255,5,4.0070996
428667142,8,8.6089
309938805,7,7.360897
439168256,5,5.881896
63706842,7,10.642798
503166673,11,6.652998
26550055,-10,6.1143956
473869897,5,5.696696
597947193,1,6.244199
303484898,3,1.1307
500703469,5,7.2924
40703686,7,2.4371982
314702048,2,6.1233974
293767408,4,3.6554973
355980737,1,5.0384984
303757128,15,1.0603979
20349185,7,7.7242
581275426,8,1.1156956
335577211,-1,0.7002998
232985441,4,3.336099
327112414,8,2.899498
164037716,8,6.1312985
119530273,1,4.998699
168359005,-12,5.0087986
357369988,6,4.6777973
346774694,7,7.4303966
204588340,3,3.6537986
112506114,5,6.8233986
552471522,5,8.597696
551972872,12,8.726399
33321278,12,4.3545995
501799869,8,7.0082965
410243961,8,2.369699
118250035,3,5.331697
387086587,-3,8.385597
497419600,7,8.145799
171375608,3,4.2256966
36266349,6,3.5894995
393463289,2,6.728898
478850292,-1,4.4028964
284217849,21,6.1356993
249124370,6,15.251998
268701985,1,10.1661
2263442,0,0.8817973
106188992,4,8.4641
210044932,1,2.2364976
393890631,6,6.6182966
580881736,4,1.2177962
201368494,3,4.490099
190856264,8,7.2213964
22288963,10,7.220997
623738791,7,11.1632
491750417,7,1.0512987
326361752,0,3.0942993
532091096,4,13.891
208053171,35,2.753599
298987771,2,2.2988997
49770865,1,0.08159957
447702862,1,3.6644979
550459769,4,9.120097
292674531,3,3.9395967
104884683,4,8.803497
446266182,3,4.037997
457745088,1,1.0555991
193635682,1,6.4988985
348141413,5,7.074998
418601144,7,0.19919746
533409401,8,13.549496
186356426,3,0.33359918
406667870,2,3.2985992
69547499,3,9.125598
278751216,-3,7.5560975
414491165,0,1.2663993
427100608,7,9.016397
380386447,2,10.126197
15588677,6,8.9615965
614557749,3,1.9296976
306606197,4,0.3198998
443520873,4,4.7507977
513948053,7,3.852497
531742009,4,13.982596
282392757,10,6.6101975
164497538,3,6.0121975
411517281,0,2.0387995
513073036,-6,4.0801954
117284416,11,5.582796
305415989,6,0.6294979
316606926,-1,5.6286974
290890052,5,4.4023995
285293460,7,5.856897
175392170,2,3.1818984
153962693,7,8.748697
568490081,8,4.4363976
370154711,5,1.3570963
83520400,2,5.496297
18653732,2,8.1647
212421604,2,1.6193966
332079339,3,1.6088997
597500614,3,6.3600993
15698888,8,8.932897
332906021,4,1.395096
261581177,4,12.016397
235554641,4,2.668998
202423569,3,4.216596
70526095,13,8.871299
489016211,7,1.7620966
378165129,7,10.702898
45889918,11,1.0901973
295105225,1,3.307599
338076749,8,0.05119872
471040655,7,6.430899
360103512,1,3.9680958
199280178,1,5.032698
104535854,6,0.036997944
294212342,0,3.539499
275382566,8,8.430699
14533215,1,9.2351
129537696,4,2.3992982
420945394,4,10.615596
540045865,6,11.8248
389578898,1,7.7376
467814526,3,7.2692976
192720200,3,6.7371964
627311913,3,10.235398
154039966,5,8.728498
537912565,6,12.379099
50704948,8,14.0199995
547917459,4,9.780796
371343658,12,1.0474997
350685008,5,6.414298
93930144,-28,2.7915993
472954584,1,5.933998
283182777,2,6.404898
571885261,4,3.554398
457483787,10,1.1236982
97213149,1,1.9393969
533233375,6,13.595296
527177895,4,0.41579747
540227529,-3,11.777998
437064793,2,6.4276986
43990741,3,1.5838958
35391278,5,3.817198
585043013,8,0.13679643
48507521,4,0.410297
514106050,3,3.8109992
523122518,6,1.4691979
304626900,-3,0.8348963
142261537,4,11.788596
423231153,8,10.021895
26559359,1,6.111199
69223105,5,9.2095995
177153688,4,2.7243981
190838978,7,7.2255974
289913729,4,4.656697
197041628,2,5.614696
50700934,4,14.020999
485732515,6,2.6142998
348082571,5,7.0898995
92056050,1,3.2788973
245496336,5,0.08669711
521110383,6,1.991599
477630013,12,4.719996
49052805,6,0.26879644
487308504,2,2.2057962
199851390,7,4.884796
359020861,-1,4.248997
111510266,4,7.0819993
102609789,-21,0.536999
600385267,-1,5.611098
55932262,10,12.662298
401480452,12,4.646697
572259616,-17,3.4574962
54058875,8,13.149595
439305980,5,5.845698
459752529,1,0.5341987
436809212,4,6.494696
184551537,13,0.80279756
148781519,10,10.094697
242528338,0,0.8569999
299047050,1,2.2839975
241073153,1,1.2357966
370121755,3,1.3655965
521373007,9,1.9234984
301960620,29,1.5274961
444564506,5,4.479499
247195434,7,15.753098
570964917,3,3.7936966
223514385,2,5.797096
120122455,6,4.8454967
197757276,7,5.4284973
356125664,3,5.0012965
559548644,4,6.7590976
169153326,3,4.802399
613241117,7,2.2711995
610934867,4,2.8701997
293494879,4,3.7257
399597597,8,5.1351
251037198,-1,14.755098
535170646,4,13.091996
523087158,5,1.4787961
355838643,2,5.075797
518329530,5,2.7140985
148801228,12,10.089398
440151122,4,5.6264963
498195456,1,7.9446964
410370461,4,2.3366995
6002886,5,11.451398
510927964,8,4.6366987
507701500,3,5.475097
440213271,3,5.6105957
240156861,5,1.4730997
279950768,4,7.244398
620303297,11,0.43689883
211353637,9,1.8960999
575178543,2,2.6988978
237970022,1,2.0411992
17374601,7,8.497696
461670683,2,0.036297347
446451154,7,3.990096
137708874,3,0.27669847
472114831,6,6.152098
251616997,3,14.605096
124459256,2,3.7186975
227219031,3,4.834198
94261127,4,2.7064955
433811904,7,7.2724996
24843066,5,6.556999
312682642,2,6.6479974
217798863,-1,0.22239746
112685145,-1,6.7766
380899228,8,9.993196
570041250,0,4.0330987
79026043,3,6.663498
354505472,1,5.421599
191957909,6,6.9350967
124733115,9,3.647398
357974596,6,4.520399
227780890,7,4.6884975
30725323,7,5.0290985
260752739,4,12.231298
128251759,-29,2.733398
